./data/linux/prod_4_4.cnf|321.5455160140991|1|7|215|5|FastDiagP_V2||[(12077, [271]), (12102, [246]), (12122, [119]), (12128, [254])]
./data/linux/prod_4_5.cnf|195.37632703781128|1|0|36|1|FastDiagP_V2||[(12078, [246]), (12081, [119]), (12096, [254]), (12141, [196])]
./data/linux/prod_4_5.cnf|195.9873399734497|1|7|51|2|FastDiagP_V2||[(12078, [246]), (12081, [119]), (12096, [254]), (12141, [196])]
./data/linux/prod_4_5.cnf|204.3619191646576|1|10|79|3|FastDiagP_V2||[(12078, [246]), (12081, [119]), (12096, [254]), (12141, [196])]
./data/linux/prod_4_5.cnf|237.44774723052979|1|11|122|4|FastDiagP_V2||[(12078, [246]), (12081, [119]), (12096, [254]), (12141, [196])]
./data/linux/prod_4_5.cnf|318.40798687934875|1|9|201|5|FastDiagP_V2||[(12078, [246]), (12081, [119]), (12096, [254]), (12141, [196])]
./data/linux/prod_4_6.cnf|134.63720107078552|1|0|30|1|FastDiagP_V2||[(12083, [246]), (12148, [271]), (12156, [-10]), (12157, [196])]
./data/linux/prod_4_6.cnf|152.94461178779602|1|5|47|2|FastDiagP_V2||[(12083, [246]), (12148, [271]), (12156, [-10]), (12157, [196])]
./data/linux/prod_4_6.cnf|173.23661303520203|1|6|75|3|FastDiagP_V2||[(12083, [246]), (12148, [271]), (12156, [-10]), (12157, [196])]
./data/linux/prod_4_6.cnf|214.92665195465088|1|9|134|4|FastDiagP_V2||[(12083, [246]), (12148, [271]), (12156, [-10]), (12157, [196])]
./data/linux/prod_4_6.cnf|258.3922071456909|1|8|190|5|FastDiagP_V2||[(12083, [246]), (12148, [271]), (12156, [-10]), (12157, [196])]
./data/linux/prod_4_7.cnf|147.47673678398132|1|0|34|1|FastDiagP_V2||[(12099, [246]), (12112, [196]), (12117, [119]), (12126, [-10])]
./data/linux/prod_4_7.cnf|148.47685194015503|1|6|49|2|FastDiagP_V2||[(12099, [246]), (12112, [196]), (12117, [119]), (12126, [-10])]
./data/linux/prod_4_7.cnf|160.67543768882751|1|9|75|3|FastDiagP_V2||[(12099, [246]), (12112, [196]), (12117, [119]), (12126, [-10])]
./data/linux/prod_4_7.cnf|203.33031797409058|1|8|124|4|FastDiagP_V2||[(12099, [246]), (12112, [196]), (12117, [119]), (12126, [-10])]
./data/linux/prod_4_7.cnf|269.5692572593689|1|9|167|5|FastDiagP_V2||[(12099, [246]), (12112, [196]), (12117, [119]), (12126, [-10])]
./data/linux/prod_4_8.cnf|161.84381580352783|1|0|34|1|FastDiagP_V2||[(12086, [254]), (12105, [271]), (12110, [196]), (12136, [246])]
./data/linux/prod_4_8.cnf|180.0661277770996|1|6|53|2|FastDiagP_V2||[(12086, [254]), (12105, [271]), (12110, [196]), (12136, [246])]
./data/linux/prod_4_8.cnf|187.8045618534088|1|8|80|3|FastDiagP_V2||[(12086, [254]), (12105, [271]), (12110, [196]), (12136, [246])]
./data/linux/prod_4_8.cnf|227.60643196105957|1|7|129|4|FastDiagP_V2||[(12086, [254]), (12105, [271]), (12110, [196]), (12136, [246])]
./data/linux/prod_4_8.cnf|302.8111789226532|1|8|207|5|FastDiagP_V2||[(12086, [254]), (12105, [271]), (12110, [196]), (12136, [246])]
./data/linux/prod_4_9.cnf|157.97840404510498|1|0|34|1|FastDiagP_V2||[(12093, [196]), (12095, [246]), (12100, [254]), (12127, [119])]
./data/linux/prod_4_9.cnf|167.60213017463684|1|4|53|2|FastDiagP_V2||[(12093, [196]), (12095, [246]), (12100, [254]), (12127, [119])]
./data/linux/prod_4_9.cnf|202.59517812728882|1|4|83|3|FastDiagP_V2||[(12093, [196]), (12095, [246]), (12100, [254]), (12127, [119])]
./data/linux/prod_4_9.cnf|233.81374597549438|1|2|131|4|FastDiagP_V2||[(12093, [196]), (12095, [246]), (12100, [254]), (12127, [119])]
./data/linux/prod_4_9.cnf|299.60414600372314|1|3|200|5|FastDiagP_V2||[(12093, [196]), (12095, [246]), (12100, [254]), (12127, [119])]
./data/linux/prod_4_10.cnf|140.09431099891663|1|0|31|1|FastDiagP_V2||[(12108, [196]), (12119, [119]), (12147, [246]), (12148, [-103])]
./data/linux/prod_4_10.cnf|147.95308899879456|1|5|45|2|FastDiagP_V2||[(12108, [196]), (12119, [119]), (12147, [246]), (12148, [-103])]
./data/linux/prod_4_10.cnf|161.84098100662231|1|6|70|3|FastDiagP_V2||[(12108, [196]), (12119, [119]), (12147, [246]), (12148, [-103])]
./data/linux/prod_4_10.cnf|191.15533709526062|1|3|109|4|FastDiagP_V2||[(12108, [196]), (12119, [119]), (12147, [246]), (12148, [-103])]
./data/linux/prod_4_10.cnf|285.00579810142517|1|6|172|5|FastDiagP_V2||[(12108, [196]), (12119, [119]), (12147, [246]), (12148, [-103])]
